Ahal_ID,mRNA,H3K4me1,H3K4me2,H3K4me3,H4ac,H3K36me3,H3K27me3,H2AZ,H3K9me2,H3
g00948,,9,,,,22,,4,,
g00949,,,,,,,,,,
g00950,,,,,,,,,,5
g00951,,,,,,,,,,
g00952,,,,,,,,,,
g00953,,,,,,,,,,
g00954,,,,,,,,4,,
g00955,,,,,,,,,,
g00956,,,,,,,,,,
g00957,,,,,,,,,,
g00958,,,,,,,,,,
g00959,,,,,,,,,,
g00960,,,,,,,,,,
g00961,,,,,,,,,,
g00962,,,,,,,,,,
g00963,,,,,,,,,,5
g00964,,,,,,,,,,
g00965,,,,,,,,,,
g00966,,,,,,4,,,,
g00967,,,,,,,,,,
g00968,,,,,,,,,,
g00969,,,,,,,,,,
g00970,,,,,,,,,,
g00971,,,,,,,,,,
g00972,,,,,,,,,,
g00973,,,,,,,,,,5
g00974,,,,,,,,,,
g00975,,,,,,,,,,
g00976,,,,,,,,,,
g00977,4,,,,,,,,,
g00978,,,,,,,,,,
g00979,,,,,,,,,,
g00980,,,,,,,,20,,
g00981,,,,,,,,9,,
g00982,,,,,,87,,,,
g00983,,,,,4,20,,,,
g00984,,,,,,,,,,
g00985,,,,,,,,,,
g00986,,,,,,,,,,
g00987,,,,,,,35,,,
g00988,,,,,,,,,,
g00989,,,,,,,,,,
g00990,,,,,22,,,,,
g00991,,,,,,,,,,
g00992,,,,,,,,,,
g00993,,,,,,,,,,5
g00994,,,,,,,,,,
g00995,,,,,,,,,,
g00996,,,,,,,,126,,22
g00997,,,,,,,,5,,
g00998,,,,,,,,,,
g00999,,,,,,,,,,
g01000,,,,,,,,21,,
g01001,,,,,34,,,,,
g01002,,,,,,,,,,
g01003,,,,,,,,,,
g01004,,,,,,,,,,
g01005,,,5,,,,49,,,
g01006,,,,,,,,,,4
g01007,,,,,112,,,,,
g01008,,,,,,,,,,
g01009,,,,,,,,4,,
g01010,,,,,,,,,,
g01011,,,,,,,,5,,4
g01012,,,,,,,,,,
g01013,4,,,,,,,,,
g01014,,,,,,,,,,
g01015,,,,,,,,,,
g01016,,,,,,,,,,
g01017,4,,,,,4,,5,,
g01018,,,,,,,,,,
g01019,,,23,,,,,,,
g01020,,,,,,,,,,
g01021,,,,,,,,,,
g01022,,,,,,,,,,
g01023,,,,,,,,5,,
g01024,,,,,,,,,,
g01025,,,,,,,,,,
g01026,,,,,,,,,,4
g01027,,,,,,,,,,
g01028,,,,,,,,5,,4
g01029,,,,,,,,,,
g01030,,,,,,,,,,
g01031,,,,,,,,,,
g01032,,,,,,,,,,
g01033,,,,,,,,,,
g01034,,,,,,,,,,
g01035,,,,,,,,,,
g01036,,,,,,,,,,
g01037,,,,,,,,,,
g01038,,,,,,,,4,,
g01039,,,,,,,,,,
g01040,,,,,,,,,,
g01041,,,,,,,21,,,
g01042,9,,,,,,,,,
g01043,,,,,,,9,5,,
g01044,,,,,,,,,,
g01045,,,,,,,,,,
g01046,,,,,,,,,,
g01047,,,,,,,,,,
g01048,,,,,,,,,,5
g01049,,,,,,,,,,
g01050,,,,,35,,,,,
g01051,,,,,,,,,,
g01052,22,,,,,,,,,
g01053,,,,,,,,,,
g01054,,,,,,,,,,
g01055,,,,,,,,,,
g01056,,,,,,,,9,,
g01057,,,,,,,,,,
g01058,,,,,,,,,,
g01059,,,,,,,,,,4
g01060,,,,,,,,,,
g01061,,,,,,,,,,
g01062,,,,,,,,,,
g01063,,,,,,,,,,
g01064,,,,,,,,,,
g01065,,,,,,,,,,
g01066,,,,,,60,72,,,
g01067,,,,,,,,,,
g01068,,,,,,,,,,
g01069,5,9,,7,,6,,5,,
g01070,,,,,,,,,,
g01071,,,,,,,,,,
g01072,,,,,,,,,,
g01073,,,,,,,,,,
g01074,,,,,,,,,,
g01075,,,,,,,,6,,
g01076,,,,,,,,,,
g01077,,,,,44,,,,,4
g01078,,,,,,,,,,
g01079,,,,,,,,,,
g01080,,,,,70,,,,,
g01081,,,,,,,,,,8
g01082,,,,,,,,9,,
g01083,,,,,,,,,,
g01084,,,,,,,,,,
g01085,,,,,,,,,,
g01086,,,,,,,,,,
g01087,,,5,,,5,,,,
g01088,,,,,,,,,,
g01089,,,,,,,,,,
g01090,,,,,,,,,,
g01091,,,,,,,,,,
g01092,,,,,,,,,,23
g01093,,,,,,,,,,5
g01094,,,,,,,,,,
g01095,,,,,,,,,,
g01096,,,,,,,,,,
g01097,,,,,,,,,,
g01098,,4,114,,,,,,,
g01099,,,71,,,,,,,
g01100,,,,,,,,,,
g01101,,,5,,,10,,,,
g01102,,,,,,,49,,,
g01103,,,,,,,,,,
g01104,,,,,,,4,,,
g01105,,,,,,,,,,
g01106,,,,,,,,,,
g01107,,,,,,,,,,
g01108,,9,,,,,,,,
g01109,,,,,,,,,,5
g01110,,,,,,,,35,,
g01111,,,,,46,,,4,,
g01112,,23,,4,5,,,,,
g01113,,,,,,,,22,,
g01114,,,,,,,,,,
g01115,,,,,,21,,,,
g01116,,,,,,,,,,
g01117,,,,,,,,,,
g01118,,,,,,,,,,
g01119,,,,,,,,,,
g01120,,,,,,,8,,,
g01121,,,,,,,,22,,
g01122,,,,,,,49,,,
g01123,,,,,,,,,,
g01124,,,,,,,,,,
g01125,,,,,,,,,,
g01126,,,,,,,,,,
g01127,,,,,,,,,,
g01128,,,,,,,,,,4
g01129,,,,,,,,,,
g01130,,,,,,,,,,
g01131,,,,,,,,,,
g01132,,,,,23,,,,,
g01133,,,,,,,,,,
g01134,,,,,,,,,,9
g01135,,,8,,,,,,,
g01136,,,,,,,,,,
g01137,,,,,,,,,,4
g01138,,,,,,,,,,
g01139,,,,,,,,,,
g01140,,,,,,,,,,
g01141,,,,,,,,,,
g01142,,,,,,,,,,
g01143,,,,,,,,,,4
g01144,,,,,,,,,,
g01145,,,,,,,,,,
g01146,,,,,,,,,,
g01147,,,,,,,,,,
g01148,,,,,,,,,,
g01149,,,,,,,,,,4
g01150,,,,,,,,5,,
g01151,,,,,,,,,,
g01152,,,,,,,,,,
g01153,,,,,,,,,,5
g01154,,,,,,,,5,,
g01155,,,,,,,,,,
g01156,,,4,,,,,,,
g01157,,9,,,,,,,,
g01158,,,,,,4,,,,
g01159,,,,,,,,,,
g01160,,,,,,,,,,
g01161,,,4,,,8,,,,
g01162,,,,,,9,,5,,
g01163,,,,,,,,,,
g01164,,,,,,,,,,
g01165,,,,,,,,,,
g01166,,,,,,,,,,
g01167,,,,,,,,,,4
g01168,,,5,,,,,,,
g01169,,,,,,,,,,
g01170,,,,,,,,,,
g01171,,,,,,,,,,
g01172,,,,,,,,,,
g01173,,,,,,,,,,4
g01174,,,22,,,,,,,
g01175,,,,,,,,,,
g01176,23,,,,,,,,,
g01177,,,,,,,,,,
g01178,,,,,,,,,,
g01179,,,,,,,,,,
g01180,,,,,,,,,,
g01181,,,,,,,,,,
g01182,,,9,34,,,,4,,
g01183,,,,,,,,,,
g01184,,,,,,,,,,
g01185,,,,,,,,,,
g01186,5,,,,,,,,,
g01187,,,,,,,,9,,
g01188,,,,,9,,,,,
g01189,,,,,,,,,,
g01190,,,,,,,,,,
g01191,,,,,,,,,,
g01192,,,,,,,,,,
g01193,,,,,,,,,,
g01194,,,,,,,,,,
g01195,,4,,,,,,,,
g01196,,,,,,,,,,
g01197,,,,,,,,,,
g01198,,,,,,,,,,
g01199,,,,,,,,,,
g01200,,,,,,,,,,
g01201,,,,,,,,,,
g01202,,,,,,,,,,
g01203,,,,,,,,,,
g01204,,,,,,,,,,
g01205,,,,,,,,,,
g01206,,,,,,,,,,
g01207,,,,,,,,,,
g01208,,,,,,,,60,,
g01209,,,,,,,,,,
g01210,,,,,,,,4,,8
g01211,,,,,,,,,,
g01212,,,10,,,,,,,
g01213,,,,,,,,,,
g01214,,,,,,,,,,4
g01215,,,,,,,,,,
g01216,,,,,,,,,,
g01217,8,,5,,,,,10,,
g01218,,,,,,,,,,
g01219,,,,,,,,,,
g01220,,,,,,,,,,
g01221,,,,,,,,,,
g01222,,,,,,,,,,
g01223,,,,,,,,,,
g01224,,,,,,,,,,
g01225,,,,,,,,,,
g01226,,,,,,,,,,
g01227,,,,,,,,,,
g01228,,,,,,,,,,
g01229,,,,,,,,,,4
g01230,,,,,,,,21,,
g01231,,,,,,,9,,,
g01232,,,,,,,,,,
g01233,,,,,,,,,,
g01234,,,,,,,,,,
g01235,,,,,,,,,,
g01236,4,,,,,,,,,
g01237,,,,,,,,,,
g01238,,,,,,,,,,
g01239,,,,,,,,,,4
g01240,,,,,,,,,,
g01241,,,,,,,,,,
g01242,,,,,,,,9,,
g01243,86,,,,,,,,,
g01244,,,,,,,,,,
g01245,,,,,,,,,,
g01246,,,,,,,,,,
g01247,,4,,,,,44,,,
g01248,,,,,,,,,,9
g01249,,,,,,,,,,
g01250,,,,,,9,,,,4
g01251,,,,,,,,5,,
g01252,,,,,,,,,,
g01253,,,,,,,,,,
g01254,,,,,,,,,,
g01255,,,,,,,,,,
g01256,,,,,,,,9,,
g01257,,,36,4,9,49,,,,
g01258,,,,,,,,,,
g01259,,,,,,,,,,
g01260,,,,,137,85,,22,,
g01261,,,,,,,,,,
g01262,,,,,,,,,,
g01263,,83,72,131,110,138,,128,,
g01264,4,,,,,,,8,,
g01265,,,,,,9,,,,
g01266,,,,,,,,,,
g01267,,,,,,,34,,,
g01268,9,,,8,20,4,,,,
g01269,,,,,,10,,,,
g01270,,,,,,,,,,
g01271,,,,,,,,,,
g01272,,,,,,,,,,
g01273,,,,,,,,,,
g01274,,,,,,,,,,
g01275,,,,,,,,,,
g01276,,,,,,,,,,
g01277,33,,,,,,,,,
g01278,,,,,,,,,,
g01279,,,,,,,,,,
g01280,,,,,,,,4,,5
g01281,,,,,,,,,,
g01282,,,,,,,,,,
g01283,,,,,,,,,,
g01284,,,,,,,,5,,
g01285,,,,,,,,,,
g01286,,,,,,,,,,9
g01287,,,34,,,,,,,
g01288,,,,,,5,,5,,
g01289,,,,,,,,,,
g01290,,,,,,,,,,
g01291,,,,,,,91,,,
g01292,,,,,,,,,,4
g01293,,,,,60,,,,,
g01294,,,,,,,,,,
g01295,,,,,,,,,,
g01296,,,,,,,,35,,22
g01297,,,,,,,,,,
g01298,,,,,,,,,,
g01299,,,,,,,,,,
g01300,,,,,,,,,,
g01301,,,,,,,,,,
g01302,,,,,,,,,,
g01303,,,,,,,,,,
g01304,,,,,,,,,,
g01305,,,,,,,,,,
g01306,,,,,,,,,,
g01307,,,,,,,,,,9
g01308,,,,,,,,,,
g01309,,,,,,,,,,
g01310,,,,,,,,,,
g01311,,,,,,,63,,,
g01312,,,4,,,,,,,
g01313,,,,,,,,,,
g01314,,,,,,,,,,
g01315,,,,,,,,,,
g01316,,,,,,,,,,
g01317,,,,,114,,,,,
g01318,,,,,,,,,,4
g01319,,,,,,,,5,,
g01320,,,,,,,,,,
g01321,,,,,,,,,,
g01322,,,,,,,115,,,35
g01323,,,,,,,,,,
g01324,,,,,,,,22,,
g01325,,,,,,,,,,
g01326,,,,,,,,,,
g01327,,,,,,,102,,,
g01328,,,,,,,,,,
g01329,,,,,4,,,,,
g01330,,,,,,,,,,71
g01331,,,,,,,,,,
g01332,,,,,58,,,4,,
g01333,,,,,,,,,,
g01334,,,,,,,,8,,
g01335,,,,,,,,,,
g01336,,4,,,,,35,,,
g01337,,,,,,,,,,
g01338,,,,,,,,,,
g01339,,,,,,,,,,5
g01340,,,,,22,,,,,
g01341,,,,,,,,,,
g01342,,,,,,,,,,
g01343,,,,,,,,,,
g01344,,,,,,,98,,,
g01345,,,,,,72,112,,,
g01346,,,,,,,,112,,
g01347,,,,,,,,,,
g01348,,,,,,,,,,
g01349,,,,,,,,,,
g01350,,,,,,,46,,,
g01351,,,,,,,,,,9
g01352,4,,,,,,,9,,4
g01353,,,,,,,,5,,4
g01354,,,,,,,,,,
g01355,,,,,,,,,,4
g01356,,,,,,,,,,
g01357,,,,,,,,,,
g01358,22,,,,,,,9,,
g01359,,,,,,,,,,
g01360,,,,,,,,,,
g01361,,,,,,,,,,
g01362,,,,,,,,,,
g01363,,,,,,,,,,
g01364,,,,,,,135,22,,
g01365,,,,,,,,,,
g01366,,,,,,,,,,4
g01367,,,,,,,,,,4
g01368,,,,,,,,,,
g01369,,,,,,,,,,
g01370,,,,,,,,,,
g01371,,,,,,,,,,
g01372,,,,,,,,,,
g01373,,,,,,,35,,,
g01374,,,,,,,,,,
g01375,,,,,,,,,,
g01376,,,,,5,,,,,
g01377,,,,,,,,,,
g01378,,,,,,,,,,
g01379,,,,,,,,9,,
g01380,,,,,,,,,,
g01381,,,,,,,,,,
g01382,,,,,,,,,,
g01383,,,,,,,,,,
g01384,,,,,,,,,,
g01385,,,,,,,,,,
g01386,,,,,,,,,,
g01387,,,,,,,,,,
g01388,,,,,,,,,,
g01389,,,,,,,,,,
g01390,5,,,,,,,,,
g01391,9,,,5,,,,5,,
g01392,,,35,,,,,9,,4
g01393,,,,,,,,,,
g01394,,,,,,9,,,,8
g01395,,,,,,,,,,
g01396,,,,,,,,,,
g01397,,,,,,,,,,
g01398,,,,,,,,,,
g01399,,,,,,,,,,
g01400,,,,,,,,4,,4
g01401,,,,,,,,,,
g01402,,,4,,,,,,,
g01403,,,,,,,,,,
g01404,,,,,,,,,,4
g01405,,,,,,,,,,
g01406,,,,,,,,,,
g01407,,,,,,,,,,
g01408,,4,,,,,,,,
g01409,,,,,,,,,,4
g01410,,,,,,,,,,
g01411,,,86,,,,,,,
g01412,4,,,,,,,21,,
g01413,,140,,,,,21,,,74
g01414,,,,,,,72,,,63
g01415,,,,,,,,,,
g01416,,,4,,,,,9,,
g01417,,,,,,,,,,
g01418,,,,,,,,,,
g01419,,,,,,,,,,
g01420,,,,,,,,,,
g01421,,,,,,,,,,
g01422,,,,,,,,,,
g01423,,,,,,,,,,
g01424,,,,,,,,,,
g01425,,,,,,,,,,
g01426,,,,,,,,,,
g01427,,,,,,,,,,
g01428,,,,,,,,,,
g01429,,,,,,,,,,9
g01430,,,,,,,49,,,
g01431,,,,,,,,,,
g01432,,,,,,,,,,
g01433,,,,,,,,,,
g01434,,,,,,,,,,
g01435,,,71,,5,,,,,
g01436,,,,,,,,,,
g01437,,,,,,,,,,
g01438,,,,,,,,,,
g01439,,,,,,,,,,
g01440,,,,,,,,,,
g01441,,,,,,,,22,,88
g01442,,4,,,,,,4,,9
g01443,,,,,,,,,,
g01444,,,4,,,,,,,
g01445,,,,,,,,,,
g01446,,,,,,,,,,
g01447,,,,,,,,,,
g01448,,,,,,,,,,
g01449,,,,,,,,,,
g01450,,,,,,,,,,4
g01451,,,,,,,,,,8
g01452,,,,,,55,,,,
g01453,,,,,,,,,,
g01454,,,,,,,,,,
g01455,,,,,,,,45,,
g01456,,,,,,,,,,4
g01457,,,,,,,,,,
g01458,,,,,,,,,,
g01459,,,,,,,,,,
g01460,,5,,,,,,,,4
g01461,,,4,,,,,,,
g01462,4,,,,,,,5,,
g01463,,,,,,,,,,
g01464,,,,,,,,,,4
g01465,,,,,,,,,,
g01466,,,,,,,,,,
g01467,,,,,,,,,,
g01468,,,,,,,,5,,5
g01469,,,,,,,,,,
g01470,,,,,,,,,,
g01471,,,,,,,,,,
g01472,,,,,,,,,,
g01473,,,,,,,,,,
g01474,,,,,5,,,,,
g01475,,,,,,,,6,,
g01476,,,,,,,,,,
g01477,,,,,,,35,,,
g01478,,,,,87,,,,,4
g01479,,,,,,8,,,,
g01480,,,,,,,,,,
g01481,,,,,,,86,,,
g01482,,,,,,,,,,
g01483,,,,,,,,,,
g01484,,,,,,,21,,,
g01485,,,,,,,,,,4
g01486,,,,,,,,,,
g01487,,,,,,,,,,
g01488,,,,,,,,,,
g01489,,,,,,,,,,
g01490,,,4,,,,49,,,
g01491,,,,,,,,,,
g01492,,,,,,,,4,,8
g01493,,,,,,,,,,9
g01494,,,,,5,,,,,
g01495,,,,,,,,,,
g01496,,,,9,,,,,,
g01497,,,,,,,,,,
g01498,,,,,,,,,,
g01499,,,,,,,,,,
g01500,,,,,,,,,,21
g01501,,,,,,,68,,,
g01502,,,,,,,,4,,
g01503,,,4,,,,,,,
g01504,,,,,,,,,,
g01505,,,,,,,,5,,8
g01506,,4,,,,,,,,
g01507,,,,,,,,,,
g01508,,,,,,,,,,
g01509,,,,,,,,,,
g01510,,,,,,,,,,
g01511,,,,,,,,,,
g01512,,,,,,,104,,,
g01513,,,,,,,,9,,
g01514,,,,,,,,,,
g01515,,,,,,,9,,,
g01516,,,,,,,,72,,
g01517,,,,,,,,,,4
g01518,,,,,,,,5,,
g01519,,,,,,,,,,
g01520,,5,5,4,,,,,,
g01521,,,,,,,,,,
g01522,,,,,,,,5,,
g01523,,,,,,,,,,9
g01524,,,,,,,,,,
g01525,,,,,,,,,,
g01526,,,,,,,,,,
g01527,,,,,,,,,,
g01528,,,,,,,,5,,
g01529,,,,,,,,,,
g01530,,,,,,,,,,
g01531,,,,,,4,,,,
g01532,,,,,,,,,,
g01533,,,,,,,,,,
g01534,,,5,,,,,,,
g01535,,,,,,,,,,
g01536,,,,,,,,,,
g01537,,,,,,,,,,5
g01538,,,,,,,,,,
g01539,,,,,,,,,,
g01540,,,,,,,,,,
g01541,,,,,,,,,,
g01542,,,,,,,,,,4
g01543,,,,,,,,,,
g01544,,,,,,,,,,
g01545,,,,,,,,,,
g01546,,,,,,,,,,4
g01547,4,,,,,,,5,,9
g01548,,,,,,,,4,,
g01549,,,,,,,,35,,
g01550,,,,,,,,,,
g01551,,4,,,35,,,,,
g01552,,,,,,,,,,
g01553,,,,,,,,,,
g01554,,,,,,,,,,
g01555,11,,,,,,,,,
g01556,,,,,,,,,,
g01557,,,,,,,,,,
g01558,,,,,,,,,,
g01559,,,,,,,,,,
g01560,,,23,9,34,,,,,
g01561,,,,,,,,,,
g01562,,,,,72,,,4,,
g01563,,,,,,,,,,
g01564,,,,,,,,,,
g01565,34,,,,,,,4,,
g01566,,,,,,,,,,
g01567,,,,,,,,,,
g01568,,,,,,,,,,
g01569,,,,,,,,,,8
g01570,,,,,,,,,,
g01571,,,,,,,,,,
g01572,,,,,,,,,,
g01573,,,,,,,,,,
g01574,,,,,,,,,,
g01575,,,,,,,,,,
g01576,,,,,,,,,,
g01577,,,,,,,,,,
g01578,,,,,115,,,,,
g01579,,,,,,,,,,
g01580,,,,,,,,,,
g01581,,,,,,,,,,
g01582,,,,,,4,,,,
g01583,,,,,,,,,,
g01584,,,,,,,,,,
g01585,,,,,,,,,,
g01586,,,,,,,,,,4
g01587,,,,,,,,,,
g01588,,,,,,,,,,
g01589,,,,,,,,,,
g01590,,,,,,,,,,4
g01591,,,,,,,,125,,
g01592,,,,,,,,,,
g01593,,,,,,,,,,4
g01594,,,,,,,,,,
g01595,,,,4,,4,,,,
g01596,,,,,,,,,,
g01597,,,,,,,,4,,
g01598,,,,,,,35,,,
g01599,,,,,,,,,,
g01600,,35,,,,,,,,
g01601,,,,,,,,,,
g01602,,,4,,,,,21,,
g01603,,,,,,,,4,,
g01604,,,,,,,,4,,8
g01605,34,,,,,,,,,
g01606,,,,,,,,,,
g01607,,,,,,,,,,
g01608,,,,,,,,,,
g01609,,,,,35,,,,,
g01610,,,,,,,,,,
g01611,,,,,,,,,,
g01612,,,,,,,,,,
g01613,,,,,,,,,,10
g01614,,,,,,,,4,,4
g01615,,,,,,,,,,
g01616,,,,,,,,5,5,9
g01617,,,,,,,,,,
g01618,,,,,,,,,,
g01619,,,,,,,,,,
g01620,,,49,,,,,,,
g01621,,,,,,,34,,,
g01622,,,,,,,,,,
g01623,,,4,,,,,,,
g01624,,4,,,,,,,,
g01625,,,,,,,,,,
g01626,,,,,,,,,,
g01627,,,,,,,,,,
g01628,,,,,,,,,,
g01629,,,,,,,,,,
g01630,,,,,,,,5,,
g01631,,,,,,,,,,
g01632,,,,,,,,22,,
g01633,,,,,,,,,,
g01634,4,,,,5,4,,,,
g01635,9,,,,4,,,21,,
g01636,,,,,,,,,,
g01637,,,,,,,,,,
g01638,,,,,,,,,,
g01639,63,4,,,,,35,86,,
g01640,,,,,,,,,,
g01641,,,,,,,,,,
g01642,,,,,,,,,,
g01643,,,,,,,,,,
g01644,,,,,,,,,,
g01645,,,,,,,,,,
g01646,,,,,,,,,,
g01647,,,,,,,,,,
g01648,,,,,,,,,,
g01649,,,,,,,,5,,8
g01650,,,,,,,,,,
g01651,,,,,,,,5,,
g01652,,,,,,,,,,
g01653,,,,,,,,,,
g01654,,,,,,,,,,8
g01655,,,,,,,,,,
g01656,,,,,,,,,,
g01657,,,,,,,,,,
g01658,,,,,,,,,,
g01659,,,,,,,,,,
g01660,,,,,,,,,,
g01661,,,,,,,,,,
g01662,,,,,,,,,,
g01663,,,,,,34,,,,
g01664,,,,5,5,42,,,,
g01665,,,,,,,,,,
g01666,,,,,,,,,,
g01667,,,,,,,,,,
g01668,,,,,,,,5,,
g01669,,,,,,,,,,
g01670,,,,,,,,,,
g01671,,,,,,,,,,
g01672,,,,,,,,,,
g01673,,,,,,,,,,
g01674,,,,,,,,4,,22
g01675,,,,,,,,,,
g01676,,,,,,,,,,
g01677,4,,,,,,,,,
g01678,,,,,,,,,,
g01679,,,,,,,,,,
g01680,,,,,,,,,,
g01681,,,,,,,,,,9
g01682,,,,,,72,49,22,,
g01683,,,,,,,,,,4
g01684,121,,,,,,,,,
g01685,,,,,,,,,,
g01686,,,,,,,,,,
g01687,,,,,,,,,,
g01688,,,,,,,,,,
g01689,4,,,,,,,,,
g01690,,,,,,,,,,
g01691,,,,,,,,,,4
g01692,,,,,,,,,,
g01693,,,,,,,,,,
g01694,,,,23,,,,,,
g01695,,,,,,,,,,9
g01696,,,,,,,,,,
g01697,,,,,,,,,,
g01698,,,,,,,,,,
g01699,,,,,,,,,,
g01700,,,,,,,,,,
g01701,,,,,,,,,,
g01702,,,,,,,,,,
g01703,,,,,,,,,,
g01704,,,,,,,,,,
g01705,,,,,4,,87,,,
g01706,,,,,,,,,,
g01707,,,,,,,,,,
g01708,,,,,,,,,,
g01709,,,,,,,,,,
g01710,,,,,,,,,,
g01711,,,,,,,,,,
g01712,,,,,,,,,,
g01713,,,,,,,7,,,
g01714,,,,,,,,5,,
g01715,,,,,,,,,,
g01716,,,,,,,,,,
g01717,,,,,,,,,,
g01718,,,,,,,,,,
g01719,,,,,,,,69,,
g01720,,,,,,,,,,
g01721,,,,,,,,,,
g01722,,,,,,,,,,
g01723,,,,,,,,,,
g01724,,,,,,,,,,
g01725,,,,,,,,,,
g01726,,,,,,,,,,
g01727,,,,,,,,,,
g01728,,,,,,,,,,
g01729,,,,,,,,,,
g01730,,,,,,,,,,
g01731,,,,,,,,,,
g01732,,,,,,,,,,4
g01733,,,,,,,,,,
g01734,,,,,,,,,,
g01735,,,,,,,,,,
g01736,,,,,,,,,,
g01737,,,,,,,,,,
g01738,,,,,,,,,,
g01739,,,,,,,,,,9
g01740,,,,,,,,,,
g01741,,,,,,,,,,
g01742,,,,5,,22,,67,,
g01743,,,,,,,,,,
g01744,,,,,,,,,,
g01745,,,,,,,,,,
g01746,,,,,,,,,,4
g01747,,,,,,,,,,
g01748,,,5,,,,,,,
g01749,,,,,,,,,,
g01750,,,,,,,,,,
g01751,,,,,,,,,,
g01752,,,,,,,,23,,
g01753,,,,,,,,,,
g01754,,,,,,,,,,
g01755,,,,,89,35,,,,
g01756,,6,,,,,111,4,,
g01757,,,,,,21,,,,
g01758,,,,,,,,,,
g01759,,,,,,,,,,
g01760,,,,,,21,,,,
g01761,,,,,,,,,,
g01762,,,,,,,21,,,
g01763,,,,,,,,,,
g01764,,,,,,,,,,
g01765,,,,,,,,,,
g01766,,,,,,,,,,
g01767,,,,,,,,,,
g01768,,,,,,,,,,
g01769,4,,,,,,,,,9
g01770,,,,,,,,,,
g01771,,,,,,,,9,,
g01772,35,,,,,,,,,4
g01773,,,,,9,,,,,
g01774,,,,,,,,,,
g01775,,,,,45,,,,,
g01776,,,,,,,,,,
g01777,,,,,,,22,,,
g01778,,,,,,,,,,
g01779,,,,,,,,21,,
g01780,,,,,,,,,,
g01781,,,,,,,,,,
g01782,,,,,,,35,,,
g01783,,,,,,,,,,
g01784,,,,,,,,,,
g01785,,,,,,,,,,
g01786,,,,,35,,,,,
g01787,,,,,,,,,,4
g01788,,,,,,,,,,
g01789,,,,,,,,,,
g01790,,,,,,,,,,
g01791,,,,,,,,,,
g01792,,,,,,,,,,
g01793,,,,,,,,,,4
g01794,,,,,22,,,,,
g01795,22,,,,,,,,,8
g01796,,,,,,,,,,
g01797,,,,,,,,,,
g01798,,,,,,49,,,,
g01799,,,,,,,,,,
g01800,,,,,,,,,,
g01801,,,5,,,,,,,
g01802,,,,,,,,,,
g01803,,,,,,,,,,
g01804,,,,,,,,,,
g01805,,,,,,,35,,,
g01806,,,,,,,,,,
g01807,,,,,,,,,,
g01808,,,,,,,,,,
g01809,,,,,,,,,,
g01810,,,,,,8,,,,
g01811,,,,,,9,,5,,
g01812,,,4,,,,,,,
g01813,,,,,,,,,,
g01814,,,,,,,,,,
g01815,,,,,,,,,,
g01816,,,,,,,21,,,
g01817,,,,,,,,,,
g01818,,,,,,,,,,
g01819,,,,,,,,,,
g01820,,,,,,,,,,
g01821,8,,21,,23,,,10,,
g01822,,,,,,21,,5,,
g01823,,,,,,,,,,
g01824,,,,,,,,,,
g01825,,,,,,,9,,,
g01826,,,,,,,,,,
g01827,,,,,,85,,,,
g01828,,,,,,,,,,
g01829,,,4,,,,,,,
g01830,,,,,,,,,,
g01831,,,,,,,,,,
g01832,,,,,,,,,,
g01833,,,,,,,,,,
g01834,,,,,,,,,,
g01835,,,,,,,,,,
g01836,,,,,,,,,,
g01837,,,4,,,,,,,
g01838,,,,,,,,,,
g01839,,,,,,,,9,,
g01840,,,,,,,,,,
g01841,43,,,,,,86,85,,
g01842,,9,5,,,,60,129,,8
g01843,,,,,,,,8,,
g01844,,,,,,,,,,
g01845,,,,,,,,,,
g01846,,,,,,,,,,
g01847,,,,,,,,,,
g01848,,,,,,,,,,
g01849,,,,,,86,,,,
g01850,5,,,,4,,,,,
g01851,11,,4,,,,,,,
g01852,,,,,21,,,,,
g01853,,,,,,,,,,
g01854,,,,,,,,,,4
g01855,,,,,101,,,,,
g01856,,,,,,,,,,
g01857,,4,,,,,,,,4
g01858,,,,,,,,,,4
g01859,,,5,,,,,4,,
g01860,,,,,,,,,,
g01861,,,,,,,,,,
g01862,,,,,20,,,,,
g01863,,,,,,,,,,
g01864,,,,,,,,,,
g01865,,,,,,,,,,
g01866,,,,,,,35,,,
g01867,,,,,,,,,,
g01868,,,,,,,,59,,4
g01869,,,,,,,,22,,
g01870,,,,,,,5,,,
g01871,,,,,,,,,,4
g01872,,,,,,,,,,
g01873,,,,,,,,,,
g01874,9,,,,5,,,,,
g01875,,,,,,,,,,
g01876,,,,,,,,,,
g01877,,,,,9,,,,,
g01878,,,,,,,,,,
g01879,,,,,,,,,,
g01880,,,,,,,,,,
g01881,,,87,,,,,9,,
g01882,,,,,,,,,,
g01883,,,,,,,,,,
g01884,,,,,,,,,,
g01885,,,,,,,,,,8
g01886,,,,,,,,,,4
g01887,,,,,,,,,,
g01888,,,,,,,,,,4
g01889,,,,,,,,,,
g01890,,,,,,,,,,
g01891,,,,,,,,,,
g01892,,,,,,,,,,
g01893,,,,,,,,,,
g01894,,,,,,,,,,
g01895,,,,,,,,,,
g01896,,,,,,,,,,
g01897,,,,,,,,,,
g01898,,,,,,,,,,8
g01899,,,,,,,,,,
g01900,,,,,68,,,21,,
g01901,,,4,,,,,35,,
g01902,,,,,139,,75,4,,
g01903,,,35,,,,,,,
g01904,,,,,,,,,,
g01905,,,,,,,,,,
g01906,,,,,,,,,,9
g01907,,,,,,,,,,
